kind	anchor	scope	count
rs-line	crates/agent/src/types.rs:386-396	packages/agent/src/types.ts	1
rs-line	crates/agent/src/types.rs:407-421	packages/agent/src/types.ts	1
rs-line	crates/agent/src/types.rs:423-450	packages/agent/src/types.ts	1
rs-line	crates/agent/src/types.rs:452-479	packages/agent/src/types.ts	1
rs-line	crates/agent/src/types.rs:590-598	packages/agent/src/types.ts	1
rs-line	agent_loop.rs:124-135	packages/agent/test/agent-loop.test.ts	1
rs-line	agent_loop.rs:137-154	packages/agent/test/agent-loop.test.ts	1
rs-line	agent_loop.rs:265-323	packages/agent/test/agent-loop.test.ts	1
rs-line	agent_loop.rs:293-298	packages/agent/test/agent-loop.test.ts	1
rs-line	agent_loop.rs:399-421	packages/agent/test/agent-loop.test.ts	1
rs-line	agent_loop.rs:521-587	packages/agent/test/agent-loop.test.ts	2
rs-line	agent_loop.rs:55-64	packages/agent/test/agent-loop.test.ts	1
rs-line	agent_harness.rs:1716-1729	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:1856-1868	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:1864-1869	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:1946-1951	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:2098-2099	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:2814-2815	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:3044-3057	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:3347-3359	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:640-980	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	compaction.rs:643-651	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	hooks.rs:743-747	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	trigger.rs:299-323	packages/agent/test/harness/agent-harness.test.ts	1
rs-line	agent_harness.rs:2098-2099	packages/agent/test/harness/compaction.test.ts	1
rs-line	branch_summarization.rs:26	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:245-269	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:290-304	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:305-326	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:327-335	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:496	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:643-651	packages/agent/test/harness/compaction.test.ts	1
rs-line	compaction.rs:819	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:138-141	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:200-206	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:286-342	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:349	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:354-369	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:661-692	packages/agent/test/harness/compaction.test.ts	1
rs-line	crates/agent/src/harness/compaction/compaction.rs:78-85	packages/agent/test/harness/compaction.test.ts	1
rs-line	cost.rs:95-105	packages/agent/test/harness/cost.test.ts	1
rs-line	crates/agent/src/harness/cost.rs:108-127	packages/agent/test/harness/cost.test.ts	1
rs-line	crates/agent/src/harness/cost.rs:130-148	packages/agent/test/harness/cost.test.ts	1
rs-line	crates/agent/src/harness/cost.rs:151-160	packages/agent/test/harness/cost.test.ts	1
rs-line	crates/agent/src/harness/cost.rs:58-73	packages/agent/test/harness/cost.test.ts	1
rs-line	providers/openai_responses.rs:542-564	packages/agent/test/harness/cost.test.ts	1
rs-line	env/native.rs:285-302	packages/agent/test/harness/nodejs-env.test.ts	1
rs-line	env/native.rs:589-618	packages/agent/test/harness/nodejs-env.test.ts	1
rs-line	env/native.rs:61-68	packages/agent/test/harness/nodejs-env.test.ts	1
rs-line	env/native.rs:94-100	packages/agent/test/harness/nodejs-env.test.ts	1
rs-line	notification_hook.rs:104-130	packages/agent/test/harness/notification-hook.test.ts	1
rs-line	permission.rs:410-456	packages/agent/test/harness/permission.test.ts	1
rs-line	prompt_templates.rs:108-114	packages/agent/test/harness/prompt-templates.test.ts	1
rs-line	prompt_templates.rs:137-142	packages/agent/test/harness/prompt-templates.test.ts	1
rs-line	prompt_templates.rs:142-148	packages/agent/test/harness/prompt-templates.test.ts	1
rs-line	prompt_templates.rs:22-51	packages/agent/test/harness/prompt-templates.test.ts	1
rs-line	prompt_templates.rs:74-96	packages/agent/test/harness/prompt-templates.test.ts	1
rs-line	crates/agent/src/harness/session/repo_utils.rs:38-68	packages/agent/test/harness/repo-utils.test.ts	1
rs-line	repo_utils.rs:45-49	packages/agent/test/harness/repo-utils.test.ts	1
rs-line	repo_utils.rs:59-64	packages/agent/test/harness/repo-utils.test.ts	1
rs-line	crates/agent/src/harness/session/jsonl_repo.rs:28-34	packages/agent/test/harness/repo.test.ts	1
rs-line	crates/agent/src/harness/session/jsonl_repo.rs:55-71	packages/agent/test/harness/repo.test.ts	1
rs-line	crates/coding-agent/src/config.rs:33-38	packages/agent/test/harness/repo.test.ts	1
rs-line	skills.rs:23-34	packages/agent/test/harness/resource-formatting.test.ts	1
rs-line	crates/agent/src/harness/session/uuid.rs:14-21	packages/agent/test/harness/session-uuid.test.ts	1
rs-line	jsonl_repo.rs:55-71	packages/agent/test/harness/session-uuid.test.ts	1
rs-line	crates/agent/src/harness/session/session.rs:418-432	packages/agent/test/harness/session.test.ts	1
rs-line	crates/agent/src/harness/session/session.rs:502	packages/agent/test/harness/session.test.ts	1
rs-line	harness/types.rs:294-304	packages/agent/test/harness/skills.test.ts	1
rs-line	harness/types.rs:298-303	packages/agent/test/harness/skills.test.ts	1
rs-line	skills.rs:114-123	packages/agent/test/harness/skills.test.ts	1
rs-line	skills.rs:164-187	packages/agent/test/harness/skills.test.ts	1
rs-line	skills.rs:189-236	packages/agent/test/harness/skills.test.ts	1
rs-line	skills.rs:279-282	packages/agent/test/harness/skills.test.ts	1
rs-line	crates/agent/src/harness/session/jsonl_storage.rs:97-118	packages/agent/test/harness/storage.test.ts	1
rs-line	crates/agent/src/harness/session/memory_storage.rs:60-67	packages/agent/test/harness/storage.test.ts	1
rs-line	crates/agent/src/harness/session/memory_storage.rs:64-67	packages/agent/test/harness/storage.test.ts	1
rs-line	crates/agent/src/harness/session/memory_storage.rs:73-78	packages/agent/test/harness/storage.test.ts	1
rs-line	crates/agent/src/harness/session/memory_storage.rs:88-117	packages/agent/test/harness/storage.test.ts	1
rs-line	crates/agent/tests/skills_loader.rs:230-238	packages/agent/test/harness/system-prompt.test.ts	1
rs-line	system_prompt.rs:39-68	packages/agent/test/harness/system-prompt.test.ts	1
rs-line	trigger_runtime.rs:200-207	packages/agent/test/harness/trigger-runtime.test.ts	1
rs-line	trigger_runtime.rs:29	packages/agent/test/harness/trigger-runtime.test.ts	1
rs-line	trigger_runtime.rs:387-394	packages/agent/test/harness/trigger-runtime.test.ts	1
rs-line	trigger_runtime.rs:80	packages/agent/test/harness/trigger-runtime.test.ts	1
rs-line	trigger.rs:299-323	packages/agent/test/harness/trigger.test.ts	1
rs-line	trigger.rs:344-358	packages/agent/test/harness/trigger.test.ts	1
rs-line	trigger.rs:360-373	packages/agent/test/harness/trigger.test.ts	1
rs-line	agent_loop.rs:725-1464	packages/agent/test/ported/agent-loop.test.ts	1
rs-line	agent_harness.rs:818-826	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:108-163	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:1233-1257	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:165-183	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:185-209	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:2376-2394	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:238-272	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:274-312	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:2927-3004	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:4238-4258	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:4692-4941	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:750-754	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	harness_e2e.rs:899-995	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	trigger.rs:299-323	packages/agent/test/ported/harness-e2e.test.ts	1
rs-line	permission_e2e.rs:40-89	packages/agent/test/ported/permission-e2e.test.ts	1
rs-line	permission_e2e.rs:93-150	packages/agent/test/ported/permission-e2e.test.ts	1
rs-line	skills_loader.rs:242-339	packages/agent/test/ported/skills-loader.test.ts	1
rs-line	templates_loader.rs:10-14	packages/agent/test/ported/templates-loader.test.ts	1
rs-line	crates/ai/src/api_registry.rs:117-124	packages/ai/src/api-registry.ts	1
rs-line	crates/ai/src/api_registry.rs:128-141	packages/ai/src/api-registry.ts	1
rs-line	crates/ai/src/api_registry.rs:145-169	packages/ai/src/api-registry.ts	1
rs-line	crates/ai/src/env_api_keys.rs:11	packages/ai/src/env-api-keys.ts	1
rs-line	crates/ai/src/env_api_keys.rs:22	packages/ai/src/env-api-keys.ts	1
rs-line	crates/ai/src/env_api_keys.rs:26	packages/ai/src/env-api-keys.ts	1
rs-line	crates/ai/src/env_api_keys.rs:45	packages/ai/src/env-api-keys.ts	1
rs-line	crates/ai/src/env_api_keys.rs:9	packages/ai/src/env-api-keys.ts	1
rs-line	crates/ai/src/image_models.rs:13-15	packages/ai/src/image-models.ts	1
rs-line	crates/ai/src/lib.rs:32	packages/ai/src/image-models.ts	1
rs-line	crates/ai/src/images.rs:12	packages/ai/src/images.ts	1
rs-line	crates/ai/src/providers/amazon_bedrock.rs:107	packages/ai/src/providers/amazon-bedrock.ts	1
rs-line	crates/ai/src/providers/amazon_bedrock.rs:339-346	packages/ai/src/providers/amazon-bedrock.ts	1
rs-line	crates/ai/src/providers/amazon_bedrock.rs:348-360	packages/ai/src/providers/amazon-bedrock.ts	2
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/amazon-bedrock.ts	1
rs-line	crates/ai/src/utils/headers.rs:5-7	packages/ai/src/providers/amazon-bedrock.ts	1
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/amazon-bedrock.ts	1
rs-line	retry.rs:17	packages/ai/src/providers/amazon-bedrock.ts	1
rs-line	agent_loop.rs:317-319	packages/ai/src/providers/anthropic.ts	1
rs-line	anthropic.rs:176-191	packages/ai/src/providers/anthropic.ts	1
rs-line	anthropic.rs:182-191	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/providers/anthropic.rs:162-170	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/providers/anthropic.rs:219-233	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/providers/anthropic.rs:238	packages/ai/src/providers/anthropic.ts	2
rs-line	crates/ai/src/providers/anthropic.rs:358-366	packages/ai/src/providers/anthropic.ts	2
rs-line	crates/ai/src/providers/anthropic.rs:539-547	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/providers/anthropic.rs:556-573	packages/ai/src/providers/anthropic.ts	2
rs-line	crates/ai/src/providers/anthropic.rs:664-670	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/providers/anthropic.rs:770-779	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/anthropic.ts	1
rs-line	crates/ai/src/utils/headers.rs:5-7	packages/ai/src/providers/anthropic.ts	4
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/anthropic.ts	4
rs-line	ui/mod.rs:2110	packages/ai/src/providers/anthropic.ts	1
rs-line	azure_openai_responses.rs:18-20	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/azure_openai_responses.rs:107-121	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/azure_openai_responses.rs:163	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/azure_openai_responses.rs:18-20	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/openai_responses.rs:36-57	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/openai_responses.rs:588-596	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/openai_responses.rs:648-660	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/utils/headers.rs:5-7	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/azure-openai-responses.ts	1
rs-line	crates/ai/src/providers/cloudflare.rs:36-58	packages/ai/src/providers/cloudflare.ts	1
rs-line	crates/ai/src/providers/faux.rs:71-93	packages/ai/src/providers/faux.ts	1
rs-line	google.rs:146	packages/ai/src/providers/google-retry.ts	1
rs-line	google.rs:155-166	packages/ai/src/providers/google-retry.ts	1
rs-line	google_vertex.rs:139	packages/ai/src/providers/google-retry.ts	1
rs-line	retry.rs:139-144	packages/ai/src/providers/google-retry.ts	1
rs-line	retry.rs:160-168	packages/ai/src/providers/google-retry.ts	1
rs-line	retry.rs:51-56	packages/ai/src/providers/google-retry.ts	1
rs-line	retry.rs:9	packages/ai/src/providers/google-retry.ts	1
rs-line	retry.rs:91-96	packages/ai/src/providers/google-retry.ts	1
rs-line	crates/ai/src/providers/google_shared.rs:30-37	packages/ai/src/providers/google-shared.ts	2
rs-line	crates/ai/src/providers/google_vertex.rs:139	packages/ai/src/providers/google-vertex.ts	1
rs-line	crates/ai/src/providers/google_vertex.rs:19-21	packages/ai/src/providers/google-vertex.ts	2
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/google-vertex.ts	1
rs-line	crates/ai/src/utils/headers.rs:5-7	packages/ai/src/providers/google-vertex.ts	1
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/google-vertex.ts	1
rs-line	crates/ai/src/utils/retry.rs:45-48	packages/ai/src/providers/google-vertex.ts	1
rs-line	crates/ai/src/vertex_provider.rs:26-52	packages/ai/src/providers/google-vertex.ts	2
rs-line	crates/ai/src/vertex_provider.rs:35-36	packages/ai/src/providers/google-vertex.ts	1
rs-line	google.rs:186	packages/ai/src/providers/google-vertex.ts	1
rs-line	google.rs:391-415	packages/ai/src/providers/google-vertex.ts	1
rs-line	vertex_provider.rs:37-39	packages/ai/src/providers/google-vertex.ts	1
rs-line	vertex_provider.rs:40-42	packages/ai/src/providers/google-vertex.ts	1
rs-line	agent_loop.rs:317-319	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/providers/google.rs:146	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/providers/google.rs:186	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/providers/google.rs:391-415	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/providers/google.rs:466-474	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/providers/google.rs:99-112	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/utils/headers.rs:5-7	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/google.ts	1
rs-line	crates/ai/src/utils/retry.rs:45-48	packages/ai/src/providers/google.ts	1
rs-line	agent_loop.rs:317-319	packages/ai/src/providers/mistral.ts	1
rs-line	anthropic.rs:182-191	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:107-115	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:148	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:264	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:320-325	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:338-346	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:377-391	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/mistral.rs:486-495	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/utils/headers.rs:5-7	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/mistral.ts	1
rs-line	mistral.rs:486-495	packages/ai/src/providers/mistral.ts	1
rs-line	openai_responses.rs:542-564	packages/ai/src/providers/mistral.ts	1
rs-line	crates/ai/src/providers/openai_codex_responses.rs:140-152	packages/ai/src/providers/openai-codex-responses.ts	1
rs-line	crates/ai/src/providers/openai_codex_responses.rs:157	packages/ai/src/providers/openai-codex-responses.ts	1
rs-line	crates/ai/src/providers/openai_codex_responses.rs:202-204	packages/ai/src/providers/openai-codex-responses.ts	1
rs-line	crates/ai/src/providers/openai_responses.rs:591	packages/ai/src/providers/openai-codex-responses.ts	1
rs-line	crates/ai/src/providers/openai_responses.rs:648-660	packages/ai/src/providers/openai-codex-responses.ts	1
rs-line	crates/ai/src/utils/abort.rs:116-135	packages/ai/src/providers/openai-codex-responses.ts	1
rs-line	crates/ai/src/utils/node_http_proxy.rs:19-22	packages/ai/src/providers/openai-codex-responses.ts	1
